117113,7567214,145,213,0,0,"[1, 0]"
117113,7567214,145,215,0,0,"[1, 0]"
117113,7567214,291,412,0,0,"[1, 0]"
117113,7567214,291,434,0,0,"[1, 0]"
117113,7567214,583,1002,0,0,"[1, 0]"
117113,7567214,583,663,0,0,"[1, 0]"
117113,7567214,1168,1743,0,0,"[1, 0]"
117113,7567214,1168,1093,0,0,"[1, 0]"
117113,7567214,2337,2757,0,0,"[1, 0]"
117113,7567214,2337,2412,0,0,"[1, 0]"
117113,7567214,7567214,7183057,1,1,"[1, 0]"
117113,7567214,7567214,7612278,1,1,"[1, 0]"
724733,730685,2,1,0,0,"[1, 0]"
724733,730685,6,5,0,0,"[1, 0]"
724733,730685,6,3,0,0,"[1, 0]"
724733,730685,13,14,0,0,"[1, 0]"
724733,730685,28,27,0,0,"[1, 0]"
724733,730685,57,41,0,0,"[1, 0]"
724733,730685,57,43,0,0,"[1, 0]"
724733,730685,115,125,0,0,"[1, 0]"
724733,730685,115,84,0,0,"[1, 0]"
724733,730685,231,244,0,0,"[1, 0]"
724733,730685,231,251,0,0,"[1, 0]"
724733,730685,464,419,0,0,"[1, 0]"
724733,730685,464,300,0,0,"[1, 0]"
724733,730685,929,805,0,0,"[1, 0]"
724733,730685,929,875,0,0,"[1, 0]"
724733,730685,1860,1201,0,0,"[1, 0]"
724733,730685,1860,1619,0,0,"[1, 0]"
724733,730685,3722,3060,0,0,"[1, 0]"
724733,730685,3722,3693,0,0,"[1, 0]"
724733,730685,4834,4883,0,0,"[1, 0]"
724733,730685,4834,4921,0,0,"[1, 0]"
724733,730685,730685,7611574,1,1,"[1, 0]"
724733,730685,730685,7602696,1,1,"[1, 0]"
1095725,1545467,1,2,0,0,"[1, 0]"
1095725,1545467,4,5,0,0,"[1, 0]"
1095725,1545467,9,12,0,0,"[1, 0]"
1095725,1545467,9,14,0,0,"[1, 0]"
1095725,1545467,20,26,0,0,"[1, 0]"
1095725,1545467,20,29,0,0,"[1, 0]"
1095725,1545467,41,52,0,0,"[1, 0]"
1095725,1545467,41,48,0,0,"[1, 0]"
1095725,1545467,83,69,0,0,"[1, 0]"
1095725,1545467,83,85,0,0,"[1, 0]"
1095725,1545467,167,131,0,0,"[1, 0]"
1095725,1545467,167,201,0,0,"[1, 0]"
1095725,1545467,336,345,0,0,"[1, 0]"
1095725,1545467,336,264,0,0,"[1, 0]"
1095725,1545467,673,640,0,0,"[1, 0]"
1095725,1545467,673,617,0,0,"[1, 0]"
1095725,1545467,1347,1262,0,0,"[1, 0]"
1095725,1545467,1347,1384,0,0,"[1, 0]"
1095725,1545467,2696,3982,0,0,"[1, 0]"
1095725,1545467,2696,3130,0,0,"[1, 0]"
1095725,1545467,1545467,3624309,1,1,"[1, 0]"
1095725,1545467,1545467,7392104,1,1,"[1, 0]"
649893,4353583,2,1,0,0,"[1, 0]"
649893,4353583,5,3,0,0,"[1, 0]"
649893,4353583,12,13,0,0,"[1, 0]"
649893,4353583,12,11,0,0,"[1, 0]"
649893,4353583,26,29,0,0,"[1, 0]"
649893,4353583,26,28,0,0,"[1, 0]"
649893,4353583,54,37,0,0,"[1, 0]"
649893,4353583,54,34,0,0,"[1, 0]"
649893,4353583,109,122,0,0,"[1, 0]"
649893,4353583,109,114,0,0,"[1, 0]"
649893,4353583,220,227,0,0,"[1, 0]"
649893,4353583,220,130,0,0,"[1, 0]"
649893,4353583,442,312,0,0,"[1, 0]"
649893,4353583,442,407,0,0,"[1, 0]"
649893,4353583,885,534,0,0,"[1, 0]"
649893,4353583,885,659,0,0,"[1, 0]"
649893,4353583,1772,1038,0,0,"[1, 0]"
649893,4353583,1772,1882,0,0,"[1, 0]"
649893,4353583,3546,2250,0,0,"[1, 0]"
649893,4353583,3546,3050,0,0,"[1, 0]"
649893,4353583,4353583,7097636,1,1,"[1, 0]"
649893,4353583,4353583,7100795,1,1,"[1, 0]"
522076,7567576,1,2,0,0,"[1, 0]"
522076,7567576,4,5,0,0,"[1, 0]"
522076,7567576,10,11,0,0,"[1, 0]"
522076,7567576,10,13,0,0,"[1, 0]"
522076,7567576,21,25,0,0,"[1, 0]"
522076,7567576,21,23,0,0,"[1, 0]"
522076,7567576,44,46,0,0,"[1, 0]"
522076,7567576,44,62,0,0,"[1, 0]"
522076,7567576,90,122,0,0,"[1, 0]"
522076,7567576,90,88,0,0,"[1, 0]"
522076,7567576,181,149,0,0,"[1, 0]"
522076,7567576,181,146,0,0,"[1, 0]"
522076,7567576,363,405,0,0,"[1, 0]"
522076,7567576,363,397,0,0,"[1, 0]"
522076,7567576,728,941,0,0,"[1, 0]"
522076,7567576,728,856,0,0,"[1, 0]"
522076,7567576,1458,1538,0,0,"[1, 0]"
522076,7567576,1458,1803,0,0,"[1, 0]"
522076,7567576,2917,2249,0,0,"[1, 0]"
522076,7567576,2917,3865,0,0,"[1, 0]"
522076,7567576,7567576,7568153,1,1,"[1, 0]"
522076,7567576,7567576,7087159,1,1,"[1, 0]"
1095723,7567586,1,2,0,0,"[1, 0]"
1095723,7567586,4,5,0,0,"[1, 0]"
1095723,7567586,4,3,0,0,"[1, 0]"
1095723,7567586,10,7,0,0,"[1, 0]"
1095723,7567586,21,24,0,0,"[1, 0]"
1095723,7567586,21,15,0,0,"[1, 0]"
1095723,7567586,43,35,0,0,"[1, 0]"
1095723,7567586,43,53,0,0,"[1, 0]"
1095723,7567586,87,108,0,0,"[1, 0]"
1095723,7567586,87,71,0,0,"[1, 0]"
1095723,7567586,175,148,0,0,"[1, 0]"
1095723,7567586,175,213,0,0,"[1, 0]"
1095723,7567586,352,330,0,0,"[1, 0]"
1095723,7567586,352,311,0,0,"[1, 0]"
1095723,7567586,706,943,0,0,"[1, 0]"
1095723,7567586,706,774,0,0,"[1, 0]"
1095723,7567586,1413,1757,0,0,"[1, 0]"
1095723,7567586,1413,1794,0,0,"[1, 0]"
1095723,7567586,2828,3728,0,0,"[1, 0]"
1095723,7567586,2828,2779,0,0,"[1, 0]"
1095723,7567586,4439,4681,0,0,"[1, 0]"
1095723,7567586,4439,7539216,0,1,"[1, 0]"
1095723,7567586,7567586,7522243,1,1,"[1, 0]"
1095723,7567586,7567586,7075317,1,1,"[1, 0]"
678913,6225607,2,1,0,0,"[1, 0]"
678913,6225607,5,6,0,0,"[1, 0]"
678913,6225607,11,9,0,0,"[1, 0]"
678913,6225607,11,12,0,0,"[1, 0]"
678913,6225607,23,19,0,0,"[1, 0]"
678913,6225607,23,24,0,0,"[1, 0]"
678913,6225607,48,40,0,0,"[1, 0]"
678913,6225607,48,51,0,0,"[1, 0]"
678913,6225607,97,104,0,0,"[1, 0]"
678913,6225607,97,108,0,0,"[1, 0]"
678913,6225607,195,147,0,0,"[1, 0]"
678913,6225607,195,200,0,0,"[1, 0]"
678913,6225607,392,266,0,0,"[1, 0]"
678913,6225607,392,275,0,0,"[1, 0]"
678913,6225607,785,633,0,0,"[1, 0]"
678913,6225607,785,718,0,0,"[1, 0]"
678913,6225607,1571,1094,0,0,"[1, 0]"
678913,6225607,1571,1812,0,0,"[1, 0]"
678913,6225607,3144,2420,0,0,"[1, 0]"
678913,6225607,3144,2160,0,0,"[1, 0]"
678913,6225607,6225607,5459057,1,1,"[1, 0]"
678913,6225607,6225607,7183716,1,1,"[1, 0]"
420400,7568153,1,2,0,0,"[1, 0]"
420400,7568153,3,4,0,0,"[1, 0]"
420400,7568153,7,14,0,0,"[1, 0]"
420400,7568153,7,10,0,0,"[1, 0]"
420400,7568153,15,24,0,0,"[1, 0]"
420400,7568153,15,16,0,0,"[1, 0]"
420400,7568153,32,44,0,0,"[1, 0]"
420400,7568153,32,46,0,0,"[1, 0]"
420400,7568153,65,81,0,0,"[1, 0]"
420400,7568153,65,98,0,0,"[1, 0]"
420400,7568153,131,236,0,0,"[1, 0]"
420400,7568153,131,212,0,0,"[1, 0]"
420400,7568153,264,370,0,0,"[1, 0]"
420400,7568153,264,322,0,0,"[1, 0]"
420400,7568153,529,619,0,0,"[1, 0]"
420400,7568153,529,732,0,0,"[1, 0]"
420400,7568153,1060,1280,0,0,"[1, 0]"
420400,7568153,1060,1045,0,0,"[1, 0]"
420400,7568153,2122,3232,0,0,"[1, 0]"
420400,7568153,2122,3581,0,0,"[1, 0]"
420400,7568153,7568153,7181518,1,1,"[1, 0]"
420400,7568153,7568153,4124,1,0,"[1, 0]"
1095716,7568193,1,2,0,0,"[1, 0]"
1095716,7568193,4,5,0,0,"[1, 0]"
1095716,7568193,4,3,0,0,"[1, 0]"
1095716,7568193,10,14,0,0,"[1, 0]"
1095716,7568193,10,12,0,0,"[1, 0]"
1095716,7568193,21,18,0,0,"[1, 0]"
1095716,7568193,21,25,0,0,"[1, 0]"
1095716,7568193,43,32,0,0,"[1, 0]"
1095716,7568193,43,47,0,0,"[1, 0]"
1095716,7568193,88,69,0,0,"[1, 0]"
1095716,7568193,88,76,0,0,"[1, 0]"
1095716,7568193,177,210,0,0,"[1, 0]"
1095716,7568193,177,204,0,0,"[1, 0]"
1095716,7568193,356,365,0,0,"[1, 0]"
1095716,7568193,356,266,0,0,"[1, 0]"
1095716,7568193,713,762,0,0,"[1, 0]"
1095716,7568193,713,964,0,0,"[1, 0]"
1095716,7568193,1428,1447,0,0,"[1, 0]"
1095716,7568193,1428,1460,0,0,"[1, 0]"
1095716,7568193,2857,2612,0,0,"[1, 0]"
1095716,7568193,2857,2244,0,0,"[1, 0]"
1095716,7568193,4452,4764,0,0,"[1, 0]"
1095716,7568193,4452,7126790,0,1,"[1, 0]"
1095716,7568193,7568193,7329844,1,1,"[1, 0]"
1095716,7568193,7568193,7286397,1,1,"[1, 0]"
393268,7568324,2,1,0,0,"[1, 0]"
393268,7568324,5,6,0,0,"[1, 0]"
393268,7568324,5,3,0,0,"[1, 0]"
393268,7568324,12,11,0,0,"[1, 0]"
393268,7568324,12,13,0,0,"[1, 0]"
393268,7568324,26,15,0,0,"[1, 0]"
393268,7568324,26,19,0,0,"[1, 0]"
393268,7568324,54,47,0,0,"[1, 0]"
393268,7568324,54,62,0,0,"[1, 0]"
393268,7568324,109,115,0,0,"[1, 0]"
393268,7568324,109,94,0,0,"[1, 0]"
393268,7568324,219,128,0,0,"[1, 0]"
393268,7568324,219,143,0,0,"[1, 0]"
393268,7568324,440,387,0,0,"[1, 0]"
393268,7568324,440,304,0,0,"[1, 0]"
393268,7568324,882,740,0,0,"[1, 0]"
393268,7568324,882,725,0,0,"[1, 0]"
393268,7568324,1765,1754,0,0,"[1, 0]"
393268,7568324,1765,1716,0,0,"[1, 0]"
393268,7568324,3531,2124,0,0,"[1, 0]"
393268,7568324,3531,2853,0,0,"[1, 0]"
393268,7568324,7568324,4180,1,0,"[1, 0]"
393268,7568324,7568324,7454261,1,1,"[1, 0]"
1095711,7568492,1,2,0,0,"[1, 0]"
1095711,7568492,4,5,0,0,"[1, 0]"
1095711,7568492,9,12,0,0,"[1, 0]"
1095711,7568492,9,11,0,0,"[1, 0]"
1095711,7568492,20,23,0,0,"[1, 0]"
1095711,7568492,20,18,0,0,"[1, 0]"
1095711,7568492,42,37,0,0,"[1, 0]"
1095711,7568492,42,51,0,0,"[1, 0]"
1095711,7568492,85,102,0,0,"[1, 0]"
1095711,7568492,85,67,0,0,"[1, 0]"
1095711,7568492,171,248,0,0,"[1, 0]"
1095711,7568492,171,177,0,0,"[1, 0]"
1095711,7568492,344,353,0,0,"[1, 0]"
1095711,7568492,344,377,0,0,"[1, 0]"
1095711,7568492,690,748,0,0,"[1, 0]"
1095711,7568492,690,606,0,0,"[1, 0]"
1095711,7568492,1381,2010,0,0,"[1, 0]"
1095711,7568492,1381,1646,0,0,"[1, 0]"
1095711,7568492,2764,3829,0,0,"[1, 0]"
1095711,7568492,2764,3013,0,0,"[1, 0]"
1095711,7568492,4411,4138,0,0,"[1, 0]"
1095711,7568492,4411,7394410,0,1,"[1, 0]"
1095711,7568492,7568492,7686662,1,1,"[1, 0]"
1095711,7568492,7568492,6227469,1,1,"[1, 0]"
656345,7568614,2,1,0,0,"[1, 0]"
656345,7568614,5,3,0,0,"[1, 0]"
656345,7568614,5,4,0,0,"[1, 0]"
656345,7568614,12,14,0,0,"[1, 0]"
656345,7568614,12,7,0,0,"[1, 0]"
656345,7568614,25,30,0,0,"[1, 0]"
656345,7568614,25,28,0,0,"[1, 0]"
656345,7568614,51,60,0,0,"[1, 0]"
656345,7568614,51,40,0,0,"[1, 0]"
656345,7568614,103,112,0,0,"[1, 0]"
656345,7568614,103,83,0,0,"[1, 0]"
656345,7568614,208,153,0,0,"[1, 0]"
656345,7568614,208,138,0,0,"[1, 0]"
656345,7568614,417,363,0,0,"[1, 0]"
656345,7568614,417,369,0,0,"[1, 0]"
656345,7568614,835,904,0,0,"[1, 0]"
656345,7568614,835,687,0,0,"[1, 0]"
656345,7568614,1671,1507,0,0,"[1, 0]"
656345,7568614,1671,1732,0,0,"[1, 0]"
656345,7568614,3343,2635,0,0,"[1, 0]"
656345,7568614,3343,3424,0,0,"[1, 0]"
656345,7568614,4667,1590950,0,1,"[1, 0]"
656345,7568614,4667,4479,0,0,"[1, 0]"
656345,7568614,7568614,7146585,1,1,"[1, 0]"
656345,7568614,7568614,7223855,1,1,"[1, 0]"
656345,7568615,2,1,0,0,"[1, 0]"
656345,7568615,5,6,0,0,"[1, 0]"
656345,7568615,12,9,0,0,"[1, 0]"
656345,7568615,25,18,0,0,"[1, 0]"
656345,7568615,25,19,0,0,"[1, 0]"
656345,7568615,51,48,0,0,"[1, 0]"
656345,7568615,51,39,0,0,"[1, 0]"
656345,7568615,103,119,0,0,"[1, 0]"
656345,7568615,103,70,0,0,"[1, 0]"
656345,7568615,207,199,0,0,"[1, 0]"
656345,7568615,207,205,0,0,"[1, 0]"
656345,7568615,415,434,0,0,"[1, 0]"
656345,7568615,415,298,0,0,"[1, 0]"
656345,7568615,831,667,0,0,"[1, 0]"
656345,7568615,831,974,0,0,"[1, 0]"
656345,7568615,1664,1273,0,0,"[1, 0]"
656345,7568615,1664,1469,0,0,"[1, 0]"
656345,7568615,3329,2739,0,0,"[1, 0]"
656345,7568615,3329,3241,0,0,"[1, 0]"
656345,7568615,7568615,7089861,1,1,"[1, 0]"
656345,7568615,7568615,7643649,1,1,"[1, 0]"
426214,7568821,2,1,0,0,"[1, 0]"
426214,7568821,6,4,0,0,"[1, 0]"
426214,7568821,13,14,0,0,"[1, 0]"
426214,7568821,13,10,0,0,"[1, 0]"
426214,7568821,27,28,0,0,"[1, 0]"
426214,7568821,27,25,0,0,"[1, 0]"
426214,7568821,55,31,0,0,"[1, 0]"
426214,7568821,55,58,0,0,"[1, 0]"
426214,7568821,111,65,0,0,"[1, 0]"
426214,7568821,111,109,0,0,"[1, 0]"
426214,7568821,224,169,0,0,"[1, 0]"
426214,7568821,224,149,0,0,"[1, 0]"
426214,7568821,449,496,0,0,"[1, 0]"
426214,7568821,449,425,0,0,"[1, 0]"
426214,7568821,899,574,0,0,"[1, 0]"
426214,7568821,899,789,0,0,"[1, 0]"
426214,7568821,1800,1617,0,0,"[1, 0]"
426214,7568821,1800,1188,0,0,"[1, 0]"
426214,7568821,3602,3665,0,0,"[1, 0]"
426214,7568821,3602,2200,0,0,"[1, 0]"
426214,7568821,7568821,6877477,1,1,"[1, 0]"
426214,7568821,7568821,4441,1,0,"[1, 0]"
1095705,7568903,1,2,0,0,"[1, 0]"
1095705,7568903,3,4,0,0,"[1, 0]"
1095705,7568903,8,9,0,0,"[1, 0]"
1095705,7568903,8,11,0,0,"[1, 0]"
1095705,7568903,18,27,0,0,"[1, 0]"
1095705,7568903,18,30,0,0,"[1, 0]"
1095705,7568903,38,49,0,0,"[1, 0]"
1095705,7568903,78,120,0,0,"[1, 0]"
1095705,7568903,78,118,0,0,"[1, 0]"
1095705,7568903,158,230,0,0,"[1, 0]"
1095705,7568903,158,143,0,0,"[1, 0]"
1095705,7568903,317,354,0,0,"[1, 0]"
1095705,7568903,317,373,0,0,"[1, 0]"
1095705,7568903,635,531,0,0,"[1, 0]"
1095705,7568903,635,1017,0,0,"[1, 0]"
1095705,7568903,1272,1771,0,0,"[1, 0]"
1095705,7568903,1272,1536,0,0,"[1, 0]"
1095705,7568903,2546,2209,0,0,"[1, 0]"
1095705,7568903,2546,3077,0,0,"[1, 0]"
1095705,7568903,7568903,7129766,1,1,"[1, 0]"
1095705,7568903,7568903,7436073,1,1,"[1, 0]"
1095704,7569018,1,2,0,0,"[1, 0]"
1095704,7569018,4,3,0,0,"[1, 0]"
1095704,7569018,10,13,0,0,"[1, 0]"
1095704,7569018,10,14,0,0,"[1, 0]"
1095704,7569018,21,20,0,0,"[1, 0]"
1095704,7569018,44,52,0,0,"[1, 0]"
1095704,7569018,44,57,0,0,"[1, 0]"
1095704,7569018,89,96,0,0,"[1, 0]"
1095704,7569018,89,113,0,0,"[1, 0]"
1095704,7569018,180,189,0,0,"[1, 0]"
1095704,7569018,180,204,0,0,"[1, 0]"
1095704,7569018,361,349,0,0,"[1, 0]"
1095704,7569018,361,476,0,0,"[1, 0]"
1095704,7569018,723,949,0,0,"[1, 0]"
1095704,7569018,723,946,0,0,"[1, 0]"
1095704,7569018,1448,1333,0,0,"[1, 0]"
1095704,7569018,1448,1679,0,0,"[1, 0]"
1095704,7569018,2897,4061,0,0,"[1, 0]"
1095704,7569018,2897,3468,0,0,"[1, 0]"
1095704,7569018,7569018,7507377,1,1,"[1, 0]"
1095704,7569018,7569018,4282,1,0,"[1, 0]"
418165,286523,2,1,0,0,"[1, 0]"
418165,286523,6,4,0,0,"[1, 0]"
418165,286523,6,5,0,0,"[1, 0]"
418165,286523,13,12,0,0,"[1, 0]"
418165,286523,13,10,0,0,"[1, 0]"
418165,286523,27,23,0,0,"[1, 0]"
418165,286523,27,19,0,0,"[1, 0]"
418165,286523,56,41,0,0,"[1, 0]"
418165,286523,56,52,0,0,"[1, 0]"
418165,286523,113,106,0,0,"[1, 0]"
418165,286523,113,110,0,0,"[1, 0]"
418165,286523,228,177,0,0,"[1, 0]"
418165,286523,228,160,0,0,"[1, 0]"
418165,286523,458,293,0,0,"[1, 0]"
418165,286523,458,495,0,0,"[1, 0]"
418165,286523,917,688,0,0,"[1, 0]"
418165,286523,917,785,0,0,"[1, 0]"
418165,286523,1835,1587,0,0,"[1, 0]"
418165,286523,1835,1057,0,0,"[1, 0]"
418165,286523,3672,3965,0,0,"[1, 0]"
418165,286523,3672,2535,0,0,"[1, 0]"
418165,286523,286523,7128274,1,1,"[1, 0]"
418165,286523,286523,4202,1,0,"[1, 0]"
682910,7569360,2,1,0,0,"[1, 0]"
682910,7569360,5,4,0,0,"[1, 0]"
682910,7569360,11,13,0,0,"[1, 0]"
682910,7569360,11,8,0,0,"[1, 0]"
682910,7569360,24,28,0,0,"[1, 0]"
682910,7569360,24,21,0,0,"[1, 0]"
682910,7569360,49,40,0,0,"[1, 0]"
682910,7569360,49,42,0,0,"[1, 0]"
682910,7569360,99,104,0,0,"[1, 0]"
682910,7569360,99,71,0,0,"[1, 0]"
682910,7569360,199,233,0,0,"[1, 0]"
682910,7569360,199,238,0,0,"[1, 0]"
682910,7569360,399,426,0,0,"[1, 0]"
682910,7569360,399,322,0,0,"[1, 0]"
682910,7569360,800,633,0,0,"[1, 0]"
682910,7569360,800,741,0,0,"[1, 0]"
682910,7569360,1602,1313,0,0,"[1, 0]"
682910,7569360,1602,1902,0,0,"[1, 0]"
682910,7569360,3206,3197,0,0,"[1, 0]"
682910,7569360,3206,2338,0,0,"[1, 0]"
682910,7569360,4606,7578826,0,1,"[1, 0]"
682910,7569360,4606,7208297,0,1,"[1, 0]"
682910,7569360,7569360,7617014,1,1,"[1, 0]"
682910,7569360,7569360,7493425,1,1,"[1, 0]"
662016,1565843,2,1,0,0,"[1, 0]"
662016,1565843,6,4,0,0,"[1, 0]"
662016,1565843,13,7,0,0,"[1, 0]"
662016,1565843,13,12,0,0,"[1, 0]"
662016,1565843,27,25,0,0,"[1, 0]"
662016,1565843,27,15,0,0,"[1, 0]"
662016,1565843,56,50,0,0,"[1, 0]"
662016,1565843,56,39,0,0,"[1, 0]"
662016,1565843,114,90,0,0,"[1, 0]"
662016,1565843,114,100,0,0,"[1, 0]"
662016,1565843,229,146,0,0,"[1, 0]"
662016,1565843,229,132,0,0,"[1, 0]"
662016,1565843,460,371,0,0,"[1, 0]"
662016,1565843,460,488,0,0,"[1, 0]"
662016,1565843,921,819,0,0,"[1, 0]"
662016,1565843,921,673,0,0,"[1, 0]"
662016,1565843,1844,1485,0,0,"[1, 0]"
662016,1565843,1844,1849,0,0,"[1, 0]"
662016,1565843,3690,3968,0,0,"[1, 0]"
662016,1565843,3690,2461,0,0,"[1, 0]"
662016,1565843,4819,7169477,0,1,"[1, 0]"
662016,1565843,4819,7582911,0,1,"[1, 0]"
662016,1565843,1565843,7295347,1,1,"[1, 0]"
662016,1565843,1565843,7498052,1,1,"[1, 0]"
662016,2074926,2,1,0,0,"[1, 0]"
662016,2074926,6,4,0,0,"[1, 0]"
662016,2074926,6,5,0,0,"[1, 0]"
662016,2074926,13,8,0,0,"[1, 0]"
662016,2074926,13,10,0,0,"[1, 0]"
662016,2074926,27,22,0,0,"[1, 0]"
662016,2074926,27,24,0,0,"[1, 0]"
662016,2074926,56,55,0,0,"[1, 0]"
662016,2074926,56,61,0,0,"[1, 0]"
662016,2074926,114,125,0,0,"[1, 0]"
662016,2074926,114,124,0,0,"[1, 0]"
662016,2074926,229,166,0,0,"[1, 0]"
662016,2074926,229,149,0,0,"[1, 0]"
662016,2074926,460,419,0,0,"[1, 0]"
662016,2074926,460,273,0,0,"[1, 0]"
662016,2074926,921,1018,0,0,"[1, 0]"
662016,2074926,921,824,0,0,"[1, 0]"
662016,2074926,1844,1654,0,0,"[1, 0]"
662016,2074926,1844,1063,0,0,"[1, 0]"
662016,2074926,3690,2592,0,0,"[1, 0]"
662016,2074926,3690,3778,0,0,"[1, 0]"
662016,2074926,4819,7078754,0,1,"[1, 0]"
662016,2074926,4819,7499722,0,1,"[1, 0]"
662016,2074926,2074926,7075540,1,1,"[1, 0]"
662016,2074926,2074926,7632217,1,1,"[1, 0]"
1095699,7569502,1,2,0,0,"[1, 0]"
1095699,7569502,4,5,0,0,"[1, 0]"
1095699,7569502,9,13,0,0,"[1, 0]"
1095699,7569502,9,12,0,0,"[1, 0]"
1095699,7569502,20,23,0,0,"[1, 0]"
1095699,7569502,20,18,0,0,"[1, 0]"
1095699,7569502,41,38,0,0,"[1, 0]"
1095699,7569502,41,53,0,0,"[1, 0]"
1095699,7569502,84,79,0,0,"[1, 0]"
1095699,7569502,84,65,0,0,"[1, 0]"
1095699,7569502,170,134,0,0,"[1, 0]"
1095699,7569502,170,136,0,0,"[1, 0]"
1095699,7569502,342,463,0,0,"[1, 0]"
1095699,7569502,342,289,0,0,"[1, 0]"
1095699,7569502,686,910,0,0,"[1, 0]"
1095699,7569502,686,936,0,0,"[1, 0]"
1095699,7569502,1374,1440,0,0,"[1, 0]"
1095699,7569502,1374,1111,0,0,"[1, 0]"
1095699,7569502,2750,2621,0,0,"[1, 0]"
1095699,7569502,2750,3327,0,0,"[1, 0]"
1095699,7569502,4405,4585,0,0,"[1, 0]"
1095699,7569502,4405,7209225,0,1,"[1, 0]"
1095699,7569502,7569502,7153226,1,1,"[1, 0]"
1095699,7569502,7569502,1100911,1,1,"[1, 0]"
510229,7569535,1,2,0,0,"[1, 0]"
510229,7569535,4,5,0,0,"[1, 0]"
510229,7569535,9,11,0,0,"[1, 0]"
510229,7569535,9,14,0,0,"[1, 0]"
510229,7569535,19,27,0,0,"[1, 0]"
510229,7569535,19,26,0,0,"[1, 0]"
510229,7569535,40,49,0,0,"[1, 0]"
510229,7569535,40,47,0,0,"[1, 0]"
510229,7569535,82,125,0,0,"[1, 0]"
510229,7569535,82,107,0,0,"[1, 0]"
510229,7569535,165,214,0,0,"[1, 0]"
510229,7569535,165,226,0,0,"[1, 0]"
510229,7569535,331,381,0,0,"[1, 0]"
510229,7569535,331,272,0,0,"[1, 0]"
510229,7569535,663,824,0,0,"[1, 0]"
510229,7569535,663,694,0,0,"[1, 0]"
510229,7569535,1327,1504,0,0,"[1, 0]"
510229,7569535,1327,1846,0,0,"[1, 0]"
510229,7569535,2655,3314,0,0,"[1, 0]"
510229,7569535,2655,3951,0,0,"[1, 0]"
510229,7569535,4363,4972,0,0,"[1, 0]"
510229,7569535,4363,7326977,0,1,"[1, 0]"
510229,7569535,7569535,7403506,1,1,"[1, 0]"
510229,7569535,7569535,7217741,1,1,"[1, 0]"
575146,7569773,2,1,0,0,"[1, 0]"
575146,7569773,6,4,0,0,"[1, 0]"
575146,7569773,6,3,0,0,"[1, 0]"
575146,7569773,14,11,0,0,"[1, 0]"
575146,7569773,14,7,0,0,"[1, 0]"
575146,7569773,29,15,0,0,"[1, 0]"
